subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
17,22,182,A,56.077715667198035,80.49974046753442,2.803885783359902,1.2644869663434555,A,598.4637279761955,Correct,3,8,big,small,False,Value,right,right,919.5928359986283,Correct
17,22,183,B,85.41937681980122,63.22537903015653,4.270968840990061,0.9931419314078497,B,672.9254760139156,Correct,2,7,big,small,False,Value,right,right,605.167297006119,Correct
17,22,184,A,46.90693454899347,56.290223032549946,2.3453467274496735,0.8842047557399495,A,557.6250379963312,Correct,8,6,small,big,False,Size,right,right,719.2948540032376,Correct
17,22,185,A,22.114072720667863,51.200281681861526,1.1057036360333932,0.8042521439673211,A,548.2328289945144,Correct,5,3,small,big,False,Size,right,right,607.928028999595,Correct
17,22,186,B,49.02279689315697,32.452729685510306,2.4511398446578485,0.5097662858446729,B,634.7370629955549,Correct,8,6,big,small,True,Size,left,left,546.6358429985121,Correct
17,22,187,A,48.75323652475742,64.16108994431585,2.437661826237871,1.007840044076883,A,599.53483499703,Correct,2,7,small,big,True,Value,right,right,590.602073003538,Correct
17,22,188,A,54.28279400066218,68.19612264173624,2.714139700033109,1.0712221894729357,A,705.836556997383,Correct,2,6,small,big,True,Value,right,left,844.6602750045713,Incorrect
17,22,189,A,13.008374957919163,32.950231439313995,0.6504187478959581,0.5175810251191614,A,534.1184460266959,Correct,8,5,small,big,False,Value,left,left,413.2096520042978,Correct
17,22,190,B,75.66390973502064,59.8401650407707,3.783195486751032,0.93996711440843,B,707.8113690076862,Correct,5,2,small,big,False,Value,left,left,744.8302500124555,Correct
17,22,191,B,60.53960538411124,31.700909491061424,3.0269802692055623,0.49795672184616757,B,550.5850619811099,Correct,3,6,small,big,True,Size,right,right,578.2019959879108,Correct
17,22,192,B,40.796509794073145,21.70161394270611,2.039825489703657,0.3408881546672367,B,423.7667670240626,Correct,4,7,big,small,False,Value,right,right,680.5364990141243,Correct
17,22,193,B,40.60050999593125,18.90293525180181,2.0300254997965625,0.2969266125917205,B,540.2279510162771,Correct,4,2,small,big,False,Value,left,left,692.1418130223174,Correct
17,22,194,B,51.56508525639702,41.76750592141178,2.5782542628198506,0.6560824488073772,B,697.159790986916,Correct,6,2,small,big,False,Size,right,right,747.7185530005954,Correct
17,22,195,A,29.088068992499203,53.55017722400102,1.45440344962496,0.8411642168267653,A,560.9678359760437,Correct,5,8,big,small,False,Value,right,right,680.8579830103554,Correct
17,22,196,B,40.15124252563355,29.655784735897168,2.0075621262816776,0.4658319773136743,B,593.5030120017473,Correct,4,7,big,small,False,Size,left,left,755.3261069988366,Correct
17,22,197,B,60.99016057202777,47.03517806352804,3.0495080286013883,0.7388268493233373,B,667.9182729858439,Correct,7,4,small,big,False,Size,right,right,574.2035979928914,Correct
17,22,198,A,43.981171253204934,70.39450247380739,2.199058562660247,1.1057542591241092,A,603.0254500219598,Correct,3,8,big,small,False,Size,left,left,577.8657739865594,Correct
17,22,199,A,61.710685054860946,71.18697768541827,3.0855342527430474,1.118202430638853,A,591.9543599884491,Correct,7,2,big,small,True,Size,left,left,821.2298940052278,Correct
17,22,200,A,44.51316461533626,76.36786706789637,2.225658230766813,1.1995836507541258,A,501.4651849924121,Correct,6,2,big,small,True,Size,left,left,509.00620498578064,Correct
17,22,201,B,60.217560313592465,50.565697241594016,3.0108780156796233,0.7942841148891873,B,830.7171350170393,Correct,7,3,small,big,False,Size,right,right,610.683306993451,Correct
17,22,202,A,64.5965449382259,77.2960087777609,3.229827246911295,1.214162866640129,A,586.9152469967958,Correct,2,3,big,small,False,Value,right,right,743.5498029808514,Correct
17,22,203,B,71.68784633979867,51.31509873451482,3.5843923169899337,0.8060556860129332,B,489.1953690093942,Correct,8,2,small,big,False,Size,right,right,950.5482029926497,Correct
17,22,204,A,55.456566978213594,67.9316670125848,2.77282834891068,1.0670681301642224,A,497.9716640082188,Correct,3,5,big,small,False,Value,right,right,1250.5271139962133,Correct
17,22,205,B,63.35801402609538,46.91177728680398,3.1679007013047693,0.7368884744553196,B,629.7944319958333,Correct,6,2,big,small,True,Value,left,left,821.320540009765,Correct
17,22,206,A,44.215143768920626,66.09164420652759,2.2107571884460313,1.0381651195144874,A,1399.9309049977455,Correct,8,7,small,big,False,Value,left,left,644.9297530052718,Correct
17,22,207,A,34.186415049536116,47.45682587657633,1.709320752476806,0.745450077682711,A,419.1904409963172,Correct,8,2,big,small,True,Value,left,left,835.1379689993337,Correct
17,22,208,B,64.98077678698574,52.10898654239065,3.2490388393492875,0.8185260465379194,B,866.9896179926582,Correct,8,7,small,big,False,Value,left,right,657.5384350144304,Incorrect
17,22,209,B,63.404321889917085,39.52318858402738,3.170216094495854,0.6208287945101221,B,623.1235800078139,Correct,8,7,big,small,True,Value,left,left,561.7288810026366,Correct
17,22,210,B,65.53775016303213,51.61696519862674,3.2768875081516065,0.8107973933430287,B,846.1472829803824,Correct,3,7,small,big,True,Size,right,right,587.4794579867739,Correct
17,22,211,B,71.92485953853488,45.09095963081825,3.5962429769267437,0.7082871375974628,B,457.7338620147202,Correct,3,7,big,small,False,Size,left,left,459.6612739842385,Correct
17,22,212,B,63.16485369547774,50.96786460675284,3.158242684773887,0.8006013450886696,B,522.281416982878,Correct,5,2,small,big,False,Size,right,right,695.0550510082394,Correct
17,22,213,B,81.78070745076965,56.51869204951789,4.089035372538483,0.8877935386663461,B,492.61673097498715,Correct,3,5,big,small,False,Value,right,right,749.8798040032852,Correct
17,22,214,B,55.51822163101039,24.80307337683044,2.77591108155052,0.3896057655354955,B,501.0634519858286,Correct,8,5,small,big,False,Size,right,right,398.6691459722351,Correct
17,22,215,A,41.445492023406715,72.33991825920151,2.0722746011703355,1.136312778821968,A,515.962314006174,Correct,6,3,big,small,True,Value,left,left,329.83200400485657,Correct
17,22,216,A,42.24914310919792,56.00806313516824,2.1124571554598957,0.8797725984361893,A,890.0939899904188,Correct,2,7,small,big,True,Size,right,right,577.361387986457,Correct
