subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb
15,22,69,A,64.96143667008076,85.75159907443958,3.2480718335040377,1.3469829684291834,A,920.9737080091145,Correct,8,7,big,small,True,Value,left,left,1114.4491659943014,Correct
15,22,70,B,73.5538912564924,49.10200514825006,3.6776945628246205,0.7712924932513529,B,880.9471660060808,Correct,6,5,small,big,False,Value,left,left,1390.8265829959419,Correct
15,22,71,B,56.64890720597441,49.39499414982242,2.8324453602987205,0.7758947537259647,B,1001.5840829873923,Correct,7,3,big,small,True,Size,left,left,1021.3669160148129,Correct
15,22,72,B,65.12919910101185,54.35896618142385,3.256459955050593,0.853868644061486,B,711.4789580227807,Correct,8,7,big,small,True,Value,left,left,980.8906660182402,Correct
15,22,73,B,74.22092637626233,45.60899162841198,3.7110463188131164,0.7164243651872872,B,3281.0967069817707,Correct,5,7,small,big,True,Size,right,left,1566.00870800321,Incorrect
15,22,74,B,44.32104473999751,32.2340194008381,2.2160522369998756,0.5063307927267192,B,1689.8140409903135,Correct,8,7,small,big,False,Value,left,left,762.4869580031373,Correct
15,22,75,B,74.17997527797593,45.0688286669204,3.7089987638987965,0.7079395052294711,B,1412.9218330199365,Correct,3,6,big,small,False,Value,right,right,1035.6129159918055,Correct
15,22,76,B,76.38484365086624,51.160085042668754,3.819242182543312,0.803620736635386,B,848.2281659962609,Correct,8,5,small,big,False,Size,right,right,1346.8833319784608,Correct
15,22,77,B,81.54768926548849,57.8040020103395,4.0773844632744245,0.9079831403188611,B,1017.2425819910131,Correct,5,3,small,big,False,Size,right,right,1064.823916007299,Correct
15,22,78,A,41.88334310554593,61.13851758536479,2.0941671552772965,0.9603615884877621,A,691.1537080013659,Correct,8,3,small,big,False,Value,left,left,1290.3499990061391,Correct
15,22,79,A,50.15771806216548,72.77018839707102,2.507885903108274,1.143071446342918,A,1006.9171659997664,Correct,4,5,big,small,False,Size,left,left,1736.5131240221672,Correct
15,22,80,A,37.938723509322465,51.613651574888074,1.8969361754661234,0.8107453430630582,A,720.6489160016645,Correct,7,4,small,big,False,Size,right,right,1532.1365830022842,Correct
15,22,81,A,67.45978943504268,81.58653933223027,3.3729894717521343,1.2815583629897467,A,3019.6037909772713,Correct,8,4,small,big,False,Size,right,left,3546.749166009249,Incorrect
15,22,82,A,39.882644927144646,63.865620621977676,1.9941322463572322,1.0031988228147892,A,1433.5181659844238,Correct,3,7,big,small,False,Size,left,left,1451.7690409848,Correct
15,22,83,B,80.23281508283895,48.63990077304772,4.011640754141948,0.7640337746997161,B,978.249790990958,Correct,4,2,small,big,False,Size,right,right,956.8421660223976,Correct
15,22,84,A,27.222724712385997,53.00796012744076,1.3611362356192998,0.8326470905907429,A,719.7445410129149,Correct,4,3,small,big,False,Size,right,right,1012.3609579750337,Correct
15,22,85,A,26.192438527246598,37.185745497338736,1.3096219263623299,0.5841123243634955,A,1329.940333002014,Correct,2,3,big,small,False,Value,right,right,1461.135290999664,Correct
15,22,86,A,59.79554561107247,72.5157667247712,2.9897772805536236,1.139075000059862,A,825.6763320241589,Correct,3,4,big,small,False,Size,left,left,834.1561240085866,Correct
15,22,87,A,61.1108559884696,77.41308454423478,3.05554279942348,1.2160018884794679,A,1296.9942080089822,Correct,7,8,big,small,False,Size,left,left,2619.9685410247184,Correct
15,22,88,A,18.868402409111365,34.507020201553594,0.9434201204555683,0.5420350058123767,A,888.9094580081291,Correct,8,5,small,big,False,Value,left,left,3658.97758200299,Correct
15,22,89,B,87.28815513282774,69.24555012896373,4.364407756641387,1.087706557894681,B,921.0227489820682,Correct,4,8,big,small,False,Value,right,right,1275.811581988819,Correct
15,22,90,B,76.64534626433411,45.545120361843416,3.8322673132167053,0.715421077678151,B,1463.7397079786751,Correct,6,2,big,small,True,Size,left,left,2068.092166009592,Correct
15,22,91,A,65.85776381868277,81.24463766791929,3.2928881909341383,1.2761877842054992,A,774.3820830073673,Correct,5,4,small,big,False,Value,left,left,972.5195409846492,Correct
15,22,92,A,21.413850843652263,38.863234311848416,1.070692542182613,0.6104622570442089,A,673.1654159957543,Correct,4,8,big,small,False,Value,right,right,975.5733750062063,Correct
15,22,93,A,55.9911921279522,69.71441276149895,2.7995596063976103,1.095071434904258,A,1065.9241660032421,Correct,2,4,big,small,False,Value,right,right,1407.9555830103345,Correct
15,22,94,A,28.105552939646643,39.54919957784138,1.4052776469823323,0.6212373742455152,A,782.4741239892319,Correct,2,3,big,small,False,Value,right,right,896.461916010594,Correct
15,22,95,B,68.3689944244669,49.86246462190992,3.4184497212233453,0.7832377627303658,B,1392.292581993388,Correct,2,7,big,small,False,Size,left,left,1731.5916240040679,Correct
15,22,96,B,73.57852469542637,56.49925407741904,3.6789262347713185,0.8874882077146141,B,2051.137041009497,Correct,5,4,small,big,False,Size,right,right,1356.3444570172578,Correct
15,22,97,B,47.37693843341698,37.173894349942685,2.368846921670849,0.5839261669755154,A,799.279833008768,Incorrect,3,2,small,big,False,Size,right,right,945.1920409919694,Correct
15,22,98,B,67.7893407689055,47.775639970581025,3.389467038445275,0.750457997760641,B,2186.4736239949707,Correct,4,5,big,small,False,Size,left,left,1061.6981240164023,Correct
15,22,99,B,63.39405759688375,49.86877195066774,3.1697028798441873,0.7833368380188126,A,930.7670410198625,Incorrect,4,6,big,small,False,Size,left,left,1119.0401659987401,Correct
15,22,100,B,46.058525935926795,27.091453935041997,2.3029262967963398,0.4255515632869711,B,1157.7793739852495,Correct,6,5,big,small,True,Value,left,left,995.0135410181247,Correct
15,22,101,B,81.60991219942242,56.73332092425895,4.080495609971121,0.8911649211470201,B,1728.6474579887,Correct,2,8,big,small,False,Size,left,left,1216.4144569833297,Correct
15,22,102,B,73.48140197102464,44.992537827977785,3.674070098551232,0.7067411315336793,B,871.5701659966726,Correct,6,3,small,big,False,Size,right,right,1161.306499998318,Correct
15,22,103,A,39.71745767381863,51.160499934426426,1.9858728836909314,0.8036272537398759,A,933.9174579945393,Correct,4,7,small,big,True,Value,right,right,1055.0261250173207,Correct
15,22,104,A,44.25583805764614,53.87369353835078,2.212791902882307,0.8462459992091534,B,974.459499004297,Incorrect,7,6,big,small,True,Size,left,left,1764.7245829866733,Correct
15,22,105,A,24.052431607516173,53.88095647039342,1.2026215803758087,0.846360085078897,A,655.5457490030676,Correct,8,3,small,big,False,Value,left,left,1096.0333330149297,Correct
15,22,106,A,55.00324818555074,79.6790803034166,2.750162409277537,1.2515960666300239,A,1665.2264989970718,Correct,6,4,small,big,False,Value,left,right,1140.0340000109281,Incorrect
15,22,107,A,19.267237455730974,33.115194963402836,0.9633618727865487,0.5201722660961003,A,1010.2438329777215,Correct,3,5,big,small,False,Value,right,right,1131.8021250190213,Correct
15,22,108,B,83.37596857487252,58.33058013632988,4.168798428743625,0.9162546101796233,B,898.106665990781,Correct,8,3,small,big,False,Value,left,left,846.3834580034018,Correct
15,22,109,B,82.32433193437929,57.37750132253679,4.116216596718965,0.901283683181101,B,782.5708329910412,Correct,4,2,small,big,False,Value,left,left,1361.9159999943804,Correct
15,22,110,B,66.00549899514415,37.566471793141055,3.3002749497572075,0.5900927590331005,B,729.533291014377,Correct,2,6,big,small,False,Size,left,left,1348.8819579943083,Correct
15,22,111,B,80.72877965682132,56.328375296462866,4.036438982841066,0.8848040501000826,B,1292.6577079924755,Correct,7,6,small,big,False,Size,right,right,1798.6267489905003,Correct
15,22,112,A,26.19112048972101,48.077107130167306,1.3095560244860505,0.7551934328299152,A,771.7680000059772,Correct,8,7,small,big,False,Size,right,right,970.6207910203375,Correct
15,22,113,A,52.474620843630774,69.21994972049775,2.6237310421815385,1.0873044276188528,A,1586.1817080003675,Correct,3,4,big,small,False,Size,left,left,803.8232079998124,Correct
15,22,114,B,39.553926031602465,25.71730887550221,1.9776963015801232,0.4039665431668866,B,950.5702500173356,Correct,2,7,big,small,False,Size,left,left,1136.4752080116887,Correct
15,22,115,A,25.533582416864256,53.656402043595506,1.2766791208432127,0.8428327923911,A,744.9902490188833,Correct,3,7,big,small,False,Size,left,left,720.3329989861231,Correct
15,22,116,B,33.23761164046855,14.36322502981633,1.6618805820234275,0.22561701117764008,B,748.0729989765678,Correct,7,8,big,small,False,Value,right,right,973.7408740038518,Correct
15,22,117,A,52.66421402732368,60.0052009925621,2.633210701366184,0.9425594930770603,A,730.381581990514,Correct,7,3,small,big,False,Value,left,left,835.5901240138337,Correct
15,22,118,A,46.85252686799526,73.41903882123782,2.342626343399763,1.1532635649721228,A,648.9657080092002,Correct,2,8,small,big,True,Value,right,right,1007.0421239943244,Correct
15,22,119,A,61.561736688952266,83.86825712887068,3.078086834447613,1.3173995023271998,A,523.8362909876741,Correct,4,8,big,small,False,Size,left,left,1008.5892909846734,Correct
15,22,120,B,68.69546473949077,44.516317614830484,3.4347732369745385,0.6992606819181068,B,2034.6842909930274,Correct,4,2,small,big,False,Value,left,left,1180.8618320210371,Correct
15,22,121,A,36.60699395578841,68.1567252644289,1.8303496977894207,1.0706033369173384,A,1766.5457910043187,Correct,2,8,big,small,False,Size,left,left,963.4437909990083,Correct
15,22,122,A,39.7175521937733,58.63013492954091,1.9858776096886652,0.9209600058681202,A,840.7796660030726,Correct,5,8,big,small,False,Value,right,right,1549.4514160091057,Correct
15,22,123,B,58.456425842215545,40.33588379603824,2.9228212921107772,0.6335945810484265,B,1159.4283739977982,Correct,7,8,big,small,False,Value,right,right,1240.2556659944821,Correct
15,22,124,B,69.44454617217116,51.92952110082509,3.472227308608558,0.8157070099739413,B,891.2091239762958,Correct,2,3,big,small,False,Value,right,right,1010.1409569906536,Correct
15,22,125,A,38.2039054837466,60.373740106234955,1.9101952741873303,0.9483484919374359,A,707.8471659915522,Correct,5,2,small,big,False,Value,left,left,898.3539160108194,Correct
15,22,126,A,37.047654941838225,51.6776812311979,1.8523827470919114,0.8117511185524323,A,1067.9433750046883,Correct,5,3,small,big,False,Size,right,right,1609.6175000129733,Correct
15,22,127,B,32.96782650911343,15.23904055665852,1.6483913254556715,0.23937428930277657,B,714.7106250049546,Correct,6,2,small,big,False,Size,right,right,1168.9139990194235,Correct
15,22,128,B,67.8032610785668,58.91873611572305,3.3901630539283407,0.9254933426997558,B,1437.9294990212657,Correct,7,5,small,big,False,Size,right,right,1307.930998998927,Correct
15,22,129,A,26.354543639203406,53.74329203475777,1.3177271819601701,0.8441976571806293,A,711.5942490054294,Correct,7,2,small,big,False,Value,left,left,832.3686239891686,Correct
15,22,130,B,54.01289970279437,24.954071765494373,2.7006449851397183,0.39197764267814794,B,949.5611659949645,Correct,8,2,small,big,False,Value,left,left,1022.927540994715,Correct
15,22,131,B,89.03965285143548,67.90843502660275,4.451982642571774,1.066703202981775,B,1640.0454160175286,Correct,5,7,big,small,False,Value,right,right,1603.9759579871316,Correct
15,22,132,A,32.474032063849805,63.396766508767676,1.62370160319249,0.9958340796264599,A,677.5178740208503,Correct,3,7,big,small,False,Size,left,left,1159.1202909767162,Correct
15,22,133,A,39.486850486969345,66.06063701539715,1.9743425243484671,1.0376780596951682,A,1369.7797909844667,Correct,7,2,small,big,False,Value,left,left,754.7352909750771,Correct
15,22,134,A,26.577220061078254,52.02032466544597,1.3288610030539127,0.817133349031605,A,1160.824249003781,Correct,7,6,small,big,False,Value,left,left,1474.7586250014137,Correct
15,22,135,A,41.37298116404715,72.72626738643099,2.0686490582023573,1.1423815367210928,A,667.2104159952141,Correct,8,3,small,big,False,Value,left,left,805.8206249843352,Correct
